date,reviewerID,restaurantID,rating,flagged
9/27/2008,SIl3M335--lcq7Y2Xrxf_g,43rd1LKcZRIunySzbMsyLQ,5,N
9/27/2008,oTno7XAOiLDdAG_RMhhawQ,0fFLUKl71vv3eNV2xhikEw,3,N
9/27/2008,MCoRbAPcBnmI1g-acMkILw,sfWMOqUEp8S2adDeJp7Kzg,5,N
9/27/2008,4G6dU9M8GaQO7LAC8ujPpw,vvhfPV-Llkd4fE2SHuLVvA,4,N
9/27/2008,Ai7ZSET9dbL-h1qUdcyC5Q,hylBw5ND7XyPldM6BN28vw,4,N
9/27/2008,yXQM5uF2jS6es16SJzNHfg,hylBw5ND7XyPldM6BN28vw,5,N
9/27/2008,BujvYvqpupySiAD9ykhXqg,o54U2VkQama8FI30qDkWvw,3,N
9/27/2008,v15BT3l3c3uV2hiB2u39pQ,CwPi6NVuJIZZx4IBcTekFQ,4,N
9/27/2008,JsVVgOw2vl0GWcwhy8AytA,sR4EOfPuI-at41uIxIZPhw,3,N
9/27/2008,6_ei5996DUbISOfvp8LgyQ,xjZ9eqYrzMrl2v6_1Kv6hA,5,N
9/27/2008,dP2vQRFB0xK5bD-aCGZM1w,ms5ge1XY9-Alu7HkybAMdQ,4,N
9/27/2008,SIl3M335--lcq7Y2Xrxf_g,1iehp7Z2kejBq3RSeb4Dxg,3,N
9/27/2008,OGN9Eo8I0qbt9yVnAXQaZA,1iehp7Z2kejBq3RSeb4Dxg,4,N
9/27/2009,Z_o2KHBorA6lS4u-tLAIJw,HOJqzz1WvOmeR9oESJ4d9A,3,N
9/27/2009,XWEAG0fL2cjiitio15xRLw,HOJqzz1WvOmeR9oESJ4d9A,4,N
9/27/2009,7KCN7pMqbQzIvfMuwSBj0g,43rd1LKcZRIunySzbMsyLQ,5,N
9/27/2009,NYKpyOLlVADsdZzcJ19_Cw,_b69OdBNLhysN1jFlYNQiA,5,N
9/27/2009,_Nx0TGGbc-ugAoSon8miBw,_b69OdBNLhysN1jFlYNQiA,5,N
9/27/2009,ReJB_-HMD_8nGr3HzsgU8A,oEFJ29zAQaCNnQzebHQvpg,2,N
9/27/2009,1KjV5ZklsF19KbtpIWr2Fg,sfWMOqUEp8S2adDeJp7Kzg,3,N
9/27/2009,KQtumxADtrHvLHiHCwqJdw,GEpXn9rtTMtIj5NsGFiNQw,5,N
9/27/2009,sWtP7MnZClpRFJWsCUDaqA,jGiKIJCVLZHXQDSNnSLPsw,5,N
9/27/2009,_-FeFj6FiKdXTLmiPiVn1Q,xXSMc3pDWTRQHLgjBTtTUg,5,N
9/27/2009,hRh68PE5x9ilwPf0EoIAww,xXSMc3pDWTRQHLgjBTtTUg,4,N
9/27/2009,ZhBppt_sn8CNJ76PbZeMyw,yBRaSkuYwFhYEoucDyD0lA,5,N
9/27/2009,BPZ-YBLdC2SY9fi8JgVX7g,yBRaSkuYwFhYEoucDyD0lA,5,N
9/27/2009,mvLmG8_ybZq5vd3NlIz4Og,hylBw5ND7XyPldM6BN28vw,5,N
9/27/2009,-WgaLLVchycPgMBNPc33tg,cQnY_VneZisfUAqcbuEuKg,4,N
9/27/2009,b8fbXpfa1gi5rQnjXgAm0Q,cQnY_VneZisfUAqcbuEuKg,3,N
9/27/2009,QZrC4uhuZCwt9uXeg9uwnA,LlHEzxQTiiLJokn2tli35A,5,N
9/27/2009,O0aXKx-Xlc0kxiqWgyBngA,CwPi6NVuJIZZx4IBcTekFQ,5,N
9/27/2009,wvbtogG-v8O1QI2V2i5RIg,tCkwBTuEFvhuaBoEUWqbuQ,5,N
9/27/2009,TtwhWwNSqDv64M2EnYZE8g,sR4EOfPuI-at41uIxIZPhw,2,N
9/27/2009,lILwQR7WzmUpbalMfDAlIQ,n-mj6IJkWyCu4BuD2dvm0A,4,N
9/27/2009,jfauYlmjoqp_4eH-cpepOA,ALwH81_sqskLmwfWS-_eeQ,5,N
9/27/2009,xH4xGSXYrctie4dHZNdflw,u_Ze5HkcNXgECvYvKS0HLA,4,N
9/27/2009,M76T9FuUpzpJkqYvGzISHg,1iehp7Z2kejBq3RSeb4Dxg,3,N
9/27/2009,1KjV5ZklsF19KbtpIWr2Fg,1iehp7Z2kejBq3RSeb4Dxg,4,N
9/27/2009,b8fbXpfa1gi5rQnjXgAm0Q,mCHto10PBQOKnefm7gholg,5,N
9/27/2009,t4gd3MKKRO16Xdp_fVI_UQ,IuFEm-19YYh49T5ZlvwkDA,5,Y
9/27/2009,MokTpxpOAZprPI-QUYgKNA,N7juvW8YoFIj7sEBzVF8GQ,4,Y
9/27/2009,qDtWxrBfLRFBuKUHTeiKCg,0fFLUKl71vv3eNV2xhikEw,5,Y
9/27/2009,qDtWxrBfLRFBuKUHTeiKCg,d6UbRb9W5eA1yL-DuVZ8ug,2,Y
9/27/2009,0LDgSKAlF6ehboGmq-CokQ,d6UbRb9W5eA1yL-DuVZ8ug,4,Y
9/27/2010,Et6mwzOORak5K6kJ-yw4Xw,pbEiXam9YJL3neCYHGwLUA,5,N
9/27/2010,EDstVX__DA5IqzXHKN_pXQ,pbEiXam9YJL3neCYHGwLUA,5,N
9/27/2010,XfHOhgHWjLwh80qvA94Dsg,HOJqzz1WvOmeR9oESJ4d9A,5,N
9/27/2010,a_eaYR4tERHI7Yq-FR-khg,HOJqzz1WvOmeR9oESJ4d9A,4,N
9/27/2010,stWfRDnNvx9o9y95IDgWZw,WBU0yq9J8qiYQfI_fh2P1Q,3,N
9/27/2010,6sTX4dkhBo-1FllaK9hR5g,bNXpwTSavHBV9zBk2lUlGA,5,N
9/27/2010,3ynBSokOhwmGEEt7HFHbww,t3pYu8eidmb2ZmexHRHT_Q,5,N
9/27/2010,pmsLKPucQQtKoQdozcAc6Q,boE4Ahsssqic7o5wQLI04w,3,N
9/27/2010,Je-c4Qu5od0DwPmYeHYOVg,boE4Ahsssqic7o5wQLI04w,3,N
9/27/2010,rF2V4LPlRbrzuSt04aBfJQ,boE4Ahsssqic7o5wQLI04w,1,N
9/27/2010,5vQJ1PVfBUKeyGNzZhICBw,boE4Ahsssqic7o5wQLI04w,1,N
9/27/2010,Ne9O-hXacSsZLPFzxA2ENA,IvdOI86_CSCRFpid2atnyA,5,N
9/27/2010,6zXeQoy06zDIgX49qR8oag,LYppbvgJlBG0SqjSKFiFGg,2,N
9/27/2010,VtUx5OMo20r7jXyqyMM1Eg,8j97C2qR95tvpbGtoFxEAw,3,N
9/27/2010,HtkGmANBEkc7-qZ_sOy1Yw,Z2nOMPedr7XYhgYhILJjEA,5,N
9/27/2010,AeZ-mgYMViDVzgHMd7saMA,_b69OdBNLhysN1jFlYNQiA,4,N
9/27/2010,8VeNp7ezhH_LSAW6iRkC9g,OKOfoisduqP24uK3WYvx7Q,3,N
9/27/2010,VK5rKYuHQWKHKVod7I4gqQ,IuFEm-19YYh49T5ZlvwkDA,4,N
9/27/2010,SwjaMXIoXKKLmH_MX6aXrQ,oLM9piDKbj2PDgy-m3XEcQ,3,N
9/27/2010,hzmTQMkTGTUQ-aRdKAcUzA,sfWMOqUEp8S2adDeJp7Kzg,4,N
9/27/2010,SX_SMrddkDU5dySbsZMu9A,dLS8GPg-K1O-zJ3VJAtiyg,4,N
9/27/2010,EGbfh3DvLnydI9cxmwc9jQ,oEFJ29zAQaCNnQzebHQvpg,1,N
9/27/2010,PZlToKr0F8phjppcoDuDkA,GEpXn9rtTMtIj5NsGFiNQw,3,N
9/27/2010,qWgOaWnjckpS5MAKUlfx3A,jGiKIJCVLZHXQDSNnSLPsw,4,N
9/27/2010,o0Ako-3dFPCQzWAWawpEyQ,jGiKIJCVLZHXQDSNnSLPsw,5,N
9/27/2010,dlSCU_jL5OcgvdA0IZDutA,Rlg07N7Sl1qTzjc7zc6Whg,3,N
9/27/2010,J__wmAq0GXheqyHHTLQ9zg,_UJ3KqtHIHjExbAg-iIGUA,4,N
9/27/2010,zfnxerLfq3o4lmtxV5CMww,F7IQngaDDBgYvhA3U31q-g,5,N
9/27/2010,BkZWHgKCwNc-9aJoLF0mUQ,hylBw5ND7XyPldM6BN28vw,4,N
9/27/2010,0H63QolBQDmsAuO272sZIw,DXwSYgiXqIVNdO9dazel6w,3,N
9/27/2010,Ha4R2R316vCdpg35c6faVg,DXwSYgiXqIVNdO9dazel6w,5,N
9/27/2010,nlsxDX6nKcVDGWzVxdsWiQ,LlHEzxQTiiLJokn2tli35A,3,N
9/27/2010,W0TobKzkaqtOZpIe0CrENQ,AqgG-1aD6JYj9D6OmBWO3w,1,N
9/27/2010,jt49xjEjQisu6wTTGn6B3A,DBtXy8wcPsVr80oFfz-CbA,5,N
9/27/2010,POrOUFv3zsshIynVA61DjQ,o54U2VkQama8FI30qDkWvw,5,N
9/27/2010,-qklwtEuXpF72Mvhcdh8ig,O6uWHgJzylSjWjPSJKGhnQ,2,N
9/27/2010,nlsxDX6nKcVDGWzVxdsWiQ,CwPi6NVuJIZZx4IBcTekFQ,4,N
9/27/2010,2W1-uw0M6eqUaLmc0VEOyg,CwPi6NVuJIZZx4IBcTekFQ,5,N
9/27/2010,Saq1pzB5eaN_ttbqN_yDEA,O6uWHgJzylSjWjPSJKGhnQ,1,N
9/27/2010,M6MSCZeZ3jPuhNJdDi09Vw,1g52-6WzlhjIOpNAsBjPJg,1,N
9/27/2010,VomrqwTbz1hxmZpL69u5XQ,tCkwBTuEFvhuaBoEUWqbuQ,3,N
9/27/2010,Q_fF04Uu5eAo0D-b3FqaYQ,q-_jW5lauONk_58S-wVIrg,4,N
9/27/2010,qWgOaWnjckpS5MAKUlfx3A,sDYjKyI_67eUhFAqVneYjA,3,N
9/27/2010,stWfRDnNvx9o9y95IDgWZw,Btjt4D8dJ-yEdsts3Tj5Hg,3,N
9/27/2010,Al415rwz1K-hmSDM7CjGbQ,4wreIFjaPMppyEnzKHbozg,3,N
9/27/2010,Q0ZwVjOgKzRv3g3bKtB49g,oCTlReyKjJxKPFYfCurxxQ,2,N
9/27/2010,nlsxDX6nKcVDGWzVxdsWiQ,LMaoM2Ue2BR_HI9ba3JsZg,5,N
9/27/2010,Al415rwz1K-hmSDM7CjGbQ,2WoMT3wSpp9vxZeTv6u-cw,4,N
9/27/2010,NYKpyOLlVADsdZzcJ19_Cw,ElCbMJRjgu9LDj4MxOKXew,3,N
9/27/2010,OZUkFxFxIfRcbHBbV0QxMA,ElCbMJRjgu9LDj4MxOKXew,5,N
9/27/2010,F7AR_hvr3ZYFUSFTKEhGPA,oEFJ29zAQaCNnQzebHQvpg,3,Y
9/27/2010,cX9egJhRa_IM8t3YIcGfOw,m5_GCJP2W4zEJnyVgxa3eA,1,Y
9/27/2010,2DsN8C9c3Klnor9byvOPww,IvdOI86_CSCRFpid2atnyA,5,Y
9/27/2010,wJxN_U1ypuOOnmW3o1EO4g,n-mj6IJkWyCu4BuD2dvm0A,5,Y
9/27/2010,MsdVHeAT7Zcd5c3M5-Jusw,tW2jfL-qMccAYZSghPBbHA,5,Y
9/27/2011,c9Zcl_RZtfe4e6mNsei6MA,pbEiXam9YJL3neCYHGwLUA,5,N
9/27/2011,NIM3weEJ0W2xsKtA5L9EPg,HOJqzz1WvOmeR9oESJ4d9A,5,N
9/27/2011,LzmC0SDuCp4Tps-k9fc0sQ,HOJqzz1WvOmeR9oESJ4d9A,5,N
9/27/2011,NQSuy47GENAvC_fCwcYpBg,HOJqzz1WvOmeR9oESJ4d9A,5,N
9/27/2011,A4DQh6A1kTx-Ejp8-5n9ZA,AkfSndWBxnTn-LpmiL8aLA,5,N
9/27/2011,J3hTEwgjweZmb4BqaFJZEw,boE4Ahsssqic7o5wQLI04w,3,N
9/27/2011,YgIxRWwaScE8GWbn8N71Bg,boE4Ahsssqic7o5wQLI04w,4,N
9/27/2011,Hp8W_fNRejgDCGt11OtRKA,euO3-H92LCivH2B0CQPlnw,5,N
9/27/2011,3j1UjF6WT2C2DlqoZFQKNA,0fFLUKl71vv3eNV2xhikEw,5,N
9/27/2011,1xJwMqmvVXPwY7yEVQIc-A,Z2nOMPedr7XYhgYhILJjEA,4,N
9/27/2011,qeaY4gmjjAMlkB6y0RJJjw,Z2nOMPedr7XYhgYhILJjEA,4,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,Z2nOMPedr7XYhgYhILJjEA,4,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,OKOfoisduqP24uK3WYvx7Q,2,N
9/27/2011,iwu5OKX_mLfwvvDOAMUGhQ,OKOfoisduqP24uK3WYvx7Q,2,N
9/27/2011,2ihE2wYubE6p_gaoWQ_maQ,oEFJ29zAQaCNnQzebHQvpg,4,N
9/27/2011,pLxlcqw3sCoLKbADIHRDoQ,dLS8GPg-K1O-zJ3VJAtiyg,5,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,GEpXn9rtTMtIj5NsGFiNQw,4,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,vvhfPV-Llkd4fE2SHuLVvA,4,N
9/27/2011,682ivlLd3w4ZbGFOYFTC0A,_UJ3KqtHIHjExbAg-iIGUA,4,N
9/27/2011,h_1WbwOV5o6690LFgzQ4LA,DBtXy8wcPsVr80oFfz-CbA,5,N
9/27/2011,ABorYL4y1cnJlSFw_qkLSw,Pcg4FtfbvSMMwrYuE1yVjQ,3,N
9/27/2011,dzPQ6BEOoJV8mXp-yBHPSg,DBtXy8wcPsVr80oFfz-CbA,4,N
9/27/2011,-Z8qH-p1vD4iEtWvWLltGQ,8d_DiHWB-pjBVW3a7D8EWg,5,N
9/27/2011,vzoB7-jmn63BwnnIxL7yWw,o54U2VkQama8FI30qDkWvw,4,N
9/27/2011,Tz6HBR1bNQJiai95wGtM7A,JDNZxz0ud7zhuPo5pqznMA,5,N
9/27/2011,_4WyHLfmxT0YcEPh5tB3GQ,O6uWHgJzylSjWjPSJKGhnQ,5,N
9/27/2011,UlxvAWIhMW2YuCuZjQDNaQ,O6uWHgJzylSjWjPSJKGhnQ,1,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,dKcO9OQ44RPRlkWe-vToFA,4,N
9/27/2011,yCgvsagn6_5AL1z2S1LC-w,dKcO9OQ44RPRlkWe-vToFA,5,N
9/27/2011,oZWjKVnRb3VvvpGURG0lag,qkfBgSCbekH3DHTanVL1_w,5,N
9/27/2011,5pABUs2RNvpU9pd_4cPjsg,sR4EOfPuI-at41uIxIZPhw,4,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,sR4EOfPuI-at41uIxIZPhw,4,N
9/27/2011,zoEU1EzgYaqUWIhL8tyukQ,sR4EOfPuI-at41uIxIZPhw,4,N
9/27/2011,se5b7HC-QirItEcu63W20A,m5_GCJP2W4zEJnyVgxa3eA,2,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,m5_GCJP2W4zEJnyVgxa3eA,4,N
9/27/2011,_4WyHLfmxT0YcEPh5tB3GQ,ALwH81_sqskLmwfWS-_eeQ,4,N
9/27/2011,30EDfL3OoCYGRY7xStmDRw,n-mj6IJkWyCu4BuD2dvm0A,5,N
9/27/2011,J3hTEwgjweZmb4BqaFJZEw,sDYjKyI_67eUhFAqVneYjA,4,N
9/27/2011,rzerUbBjODtsbYdz9KfoEQ,sDYjKyI_67eUhFAqVneYjA,5,N
9/27/2011,rfL8lz9kpTMsi72KGAlUZg,qqax04alS3UPx0Yp4jJNDQ,3,N
9/27/2011,rhM01fl3iU0xHr3TIpCMhQ,Btjt4D8dJ-yEdsts3Tj5Hg,4,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,4wreIFjaPMppyEnzKHbozg,4,N
9/27/2011,n0NJCDxLgkNb-XuNs0x3qg,d6UbRb9W5eA1yL-DuVZ8ug,5,N
9/27/2011,cEj_Vm8n7O4YnUzo6zaNzA,LMaoM2Ue2BR_HI9ba3JsZg,4,N
9/27/2011,0eoCRbkKsEj8iv2Aow2ong,LMaoM2Ue2BR_HI9ba3JsZg,4,N
9/27/2011,dmTGjcJh0ta4lFirNZpdgg,u_Ze5HkcNXgECvYvKS0HLA,3,N
9/27/2011,b6W2UV-jwpmsEgPcOKT2JA,6gZTET0y7ARZMrbJRmI2mw,5,N
9/27/2011,llKyXl-8Nyw1yZ0VnnC-DQ,ibreTMGGaQSanZttUchjKg,4,N
9/27/2011,VLkWmbcAeW41Rzkslc5Mow,mCHto10PBQOKnefm7gholg,5,N
9/27/2011,hJ-tMnsZUuDfncZMwoqwfQ,dKcO9OQ44RPRlkWe-vToFA,3,Y
9/27/2011,hJ-tMnsZUuDfncZMwoqwfQ,AqgG-1aD6JYj9D6OmBWO3w,3,Y
9/27/2011,d592f-d7UQknLREDGL6J8w,Z2nOMPedr7XYhgYhILJjEA,3,Y
9/27/2011,aZFqNM81e9shEXcqs-Oqnw,KomhK0JD5cleEW55YTw7MQ,4,Y
9/28/2005,YNUZAPSoBlK2PwWHBQxVBg,_b69OdBNLhysN1jFlYNQiA,3,N
9/28/2005,khPkVSgyTqPxi-tscd6cDw,XgGUnYs2bjbbNvBefFtWxA,4,N
9/28/2005,BI4lPhrUpmEySIJUywjIjQ,_n3OmwreEGPQmiHKklsD8w,4,N
9/28/2005,BI4lPhrUpmEySIJUywjIjQ,1iehp7Z2kejBq3RSeb4Dxg,4,N
9/28/2006,qtnCHbs7q0eipHMa1uXiJA,XgGUnYs2bjbbNvBefFtWxA,4,N
9/28/2006,6Q6M3mAFfy2Q8W-cJ-2nXw,O6uWHgJzylSjWjPSJKGhnQ,5,N
9/28/2006,mo9Bywg2zuWbAIqmtNjW5w,u_Ze5HkcNXgECvYvKS0HLA,4,N
9/28/2007,8uMDK33bO4RbD2CVZEO4LA,pbEiXam9YJL3neCYHGwLUA,5,N
9/28/2007,682ivlLd3w4ZbGFOYFTC0A,0fFLUKl71vv3eNV2xhikEw,5,N
9/28/2007,liDy_VOjCGwHeN1t5HT6bg,oEFJ29zAQaCNnQzebHQvpg,5,N
9/28/2007,y-Px0wQFLYMvMVQeHzWOSw,dKcO9OQ44RPRlkWe-vToFA,2,N
9/28/2007,YRqleWXQHjm_3Y1VRhHI6A,n3VjBryfinjRG1W3LWsPBQ,1,N
9/28/2008,Hfxl-wodL_f1ACvArgGypw,pbEiXam9YJL3neCYHGwLUA,5,N
9/28/2008,b3v8udANMGfHhsJ4nxF3Tg,t3pYu8eidmb2ZmexHRHT_Q,5,N
9/28/2008,PULB_N7sV8RgXiiVVpRr1g,50gFzdVglOz88eFJ6v-26A,1,N
9/28/2008,mSSeQ4rXHSN_ox9dwqogew,mlhHPnHmjO2_ypcP5Vc9Zw,4,N
9/28/2008,bh25cTDRtpoF8W8QYj3Wng,hylBw5ND7XyPldM6BN28vw,4,N
9/28/2008,fILnvC1CUSDN1RIfFFI8Kw,o4NcUfco7JxOcyfKFWyAhg,5,N
9/28/2008,URqGBYgT_dYi2UY6G0hCFA,N7juvW8YoFIj7sEBzVF8GQ,2,N
9/28/2008,5vCdCu8KqffRSO0S8qsv9g,cQnY_VneZisfUAqcbuEuKg,3,N
9/28/2008,17ZZvg1_-khw40UwQ7mDpw,o54U2VkQama8FI30qDkWvw,5,N
9/28/2008,7D_hSShIHD9MMFYGJCi8rg,CwPi6NVuJIZZx4IBcTekFQ,4,N
9/28/2008,ErCy2RnNBzqpI7jnFr9pHg,qkfBgSCbekH3DHTanVL1_w,5,N
9/28/2008,PULB_N7sV8RgXiiVVpRr1g,tCkwBTuEFvhuaBoEUWqbuQ,4,N
9/28/2008,zYVlvN-3152F1aub5Oi52Q,sR4EOfPuI-at41uIxIZPhw,5,N
9/28/2008,17ZZvg1_-khw40UwQ7mDpw,ALwH81_sqskLmwfWS-_eeQ,1,N
9/28/2008,tHU_JETmt1GyCTRtpgwv0w,1QKqtC4vML3QhkrSzwR_tQ,4,N
9/28/2008,FGvOnhqv73fZbtp4aga4jA,1QKqtC4vML3QhkrSzwR_tQ,4,N
9/28/2008,VTeSCCvTtUM1eGOzmD4NRw,h-CNRJ-bqSZvz75J4A9cFg,4,N
9/28/2008,t_Jlfvspiv1mzpMBzTj9zA,h-CNRJ-bqSZvz75J4A9cFg,5,N
9/28/2008,229wh2r28DbFsiIPm7cGuA,-pO0hsi0xlF4FwqLGJUizg,4,N
9/28/2008,SIF0vgC3dMHs5cA_5uxpig,08X_5WTOVNvk4SgPRKBjjQ,3,N
9/28/2008,s9oEz4w68FWUfDAU2FvB-A,qkfBgSCbekH3DHTanVL1_w,5,Y
9/28/2008,O7nLnrltiJ5EwPU-QcWQgg,ElCbMJRjgu9LDj4MxOKXew,4,Y
9/28/2009,pXmzTzChldzWNJ6Pw7LL3A,HOJqzz1WvOmeR9oESJ4d9A,5,N
9/28/2009,jrMxBHW3SlUGVGYWvPsHWA,8j97C2qR95tvpbGtoFxEAw,4,N
9/28/2009,jg5mgrYUCKfa5h-YKs8IPg,Z2nOMPedr7XYhgYhILJjEA,5,N
9/28/2009,b_XEQlHSx3Ul_koPVlJYlw,IuFEm-19YYh49T5ZlvwkDA,5,N
9/28/2009,PZJAyC00hTZ5zUgIqUEDmg,GEpXn9rtTMtIj5NsGFiNQw,4,N
9/28/2009,ImqUbmvRz0x-MgUxjmnvZg,GEpXn9rtTMtIj5NsGFiNQw,5,N
9/28/2009,XvL3WrRN0_3hw0P5tO0J1Q,GEpXn9rtTMtIj5NsGFiNQw,4,N
9/28/2009,__-jTbcqIU4pwDy4BZ9JIQ,F7IQngaDDBgYvhA3U31q-g,3,N
9/28/2009,rzpbbpb_oBW42aJxL6ixlQ,o4NcUfco7JxOcyfKFWyAhg,2,N
9/28/2009,WUd3zaSSsXCUvU99jhKuSg,XgGUnYs2bjbbNvBefFtWxA,5,N
9/28/2009,5LHFDo1IA9bDhWlYXaF1eQ,NYhIkpTi4ffmkAu4o2aKuA,3,N
9/28/2009,E-aiD3snnokLMykkzyq_9w,JDNZxz0ud7zhuPo5pqznMA,5,N
9/28/2009,BUKjX1nSmMLVjhGfR4u_HA,tCkwBTuEFvhuaBoEUWqbuQ,3,N
9/28/2009,nO1FAA8TPnzO_9nT1WKO0g,tW2jfL-qMccAYZSghPBbHA,4,N
9/28/2009,pXmzTzChldzWNJ6Pw7LL3A,tW2jfL-qMccAYZSghPBbHA,5,N
9/28/2009,CFc8FtBPs6XCa_uUrheZFA,ptRZlXxngjFj5gghwPNNHA,4,N
9/28/2009,PfpWAHY5jMInDDAZWVdsog,-pO0hsi0xlF4FwqLGJUizg,4,N
9/28/2009,YEk-6rfOCLmEA7Cu-u8xmw,6gZTET0y7ARZMrbJRmI2mw,2,N
9/28/2009,eERBFrs_m39RHj5w1klQsQ,6gZTET0y7ARZMrbJRmI2mw,3,N
9/28/2009,noSNDEQkQOFDm4r1OyIMLg,ibreTMGGaQSanZttUchjKg,5,N
9/28/2009,lILwQR7WzmUpbalMfDAlIQ,1iehp7Z2kejBq3RSeb4Dxg,4,N
9/28/2009,a8vWyxKRNbQwOU7tC4EeGQ,1iehp7Z2kejBq3RSeb4Dxg,5,N
9/28/2009,G70Sqx9mEQMu8H3p1GK1Wg,mCHto10PBQOKnefm7gholg,5,N
9/28/2009,POZ2umANF_FugUgvJQ06YQ,mCHto10PBQOKnefm7gholg,4,N
9/28/2009,RrRNLT79enxlP9rXDsuong,8j97C2qR95tvpbGtoFxEAw,5,Y
9/28/2009,J4WMIY_gkoCUppZLAsTsuw,8j97C2qR95tvpbGtoFxEAw,5,Y
9/28/2009,A6AVKIWwTjtltJGZKsRbkg,8j97C2qR95tvpbGtoFxEAw,5,Y
9/28/2009,3O4ucbjv0QU9saSNqudKcA,FCcgXODBs6O7MGH3VZNyLQ,5,Y
9/28/2009,J4WMIY_gkoCUppZLAsTsuw,3Mx2PM7v8qjqhgF3cDXxbQ,3,Y
9/28/2009,GtWKD2dyGurtuGB3sXq4SQ,50gFzdVglOz88eFJ6v-26A,1,Y
9/28/2009,uvWWKett-BIRbvyLZXaloQ,vvhfPV-Llkd4fE2SHuLVvA,4,Y
9/28/2009,klC5T5l_C1is7mxhyIrIFQ,xjZ9eqYrzMrl2v6_1Kv6hA,4,Y
9/28/2010,Kx5qVcVBwwf-hzxJx3kQCg,HOJqzz1WvOmeR9oESJ4d9A,4,N
9/28/2010,P4R6McBpxJWw9UHq09-GXw,HOJqzz1WvOmeR9oESJ4d9A,3,N
9/28/2010,tTO3sZalL0APpKUW5X7wIQ,boE4Ahsssqic7o5wQLI04w,5,N
9/28/2010,FokgHC5GuMddOY-E5Qco9g,JMa9cTNQA5mm4GbR2W8Oiw,4,N
9/28/2010,jmFA9cOEjURO3rnseA7W9Q,Z2nOMPedr7XYhgYhILJjEA,5,N
9/28/2010,rk73ya6FQe7fL45cHPCfbA,_b69OdBNLhysN1jFlYNQiA,2,N
9/28/2010,bGxTTlYxs6cwz-282I_JMw,IuFEm-19YYh49T5ZlvwkDA,5,N
9/28/2010,sSkiYeME-isYMcvFbVEzSw,OKOfoisduqP24uK3WYvx7Q,5,N
9/28/2010,qcMsN3zIa8xZMlFA0BJDPw,GEpXn9rtTMtIj5NsGFiNQw,4,N
9/28/2010,3gE3_MDUsCg-Tay4t1R5nA,vvhfPV-Llkd4fE2SHuLVvA,4,N
9/28/2010,cXlcaITNH4ABO3N68FRLVA,jGiKIJCVLZHXQDSNnSLPsw,2,N
9/28/2010,uu-oA8Q_7scG1Dlnd8UIHQ,xXSMc3pDWTRQHLgjBTtTUg,4,N
9/28/2010,PIBRsDCr5uClSsjw-A2t9g,Rlg07N7Sl1qTzjc7zc6Whg,5,N
9/28/2010,uJp2g8rFaWIlsbkM_hTTIQ,o4NcUfco7JxOcyfKFWyAhg,5,N
9/28/2010,AADT758x5G2bhwFBRDqLfA,DXwSYgiXqIVNdO9dazel6w,5,N
9/28/2010,8l2B2t6bXUzmKt7QpAjpsw,DXwSYgiXqIVNdO9dazel6w,5,N
9/28/2010,I-0Be1dHEacp293TeRUDpw,AqgG-1aD6JYj9D6OmBWO3w,4,N
9/28/2010,ocKNqM0sim2LiB_jLO0IyQ,CwPi6NVuJIZZx4IBcTekFQ,2,N
9/28/2010,eVRHR1hH9IXg0_K2ekyk6w,CwPi6NVuJIZZx4IBcTekFQ,5,N
9/28/2010,p__wuCOwgkAQ_-nhrNPyXA,1g52-6WzlhjIOpNAsBjPJg,3,N
9/28/2010,MT4gCo53BwcAGnranYIoBw,KomhK0JD5cleEW55YTw7MQ,1,N
9/28/2010,hfsdFoW2EH54hs52QuNxdw,tCkwBTuEFvhuaBoEUWqbuQ,5,N
9/28/2010,eT1th8dBHBluYtN7HnA1ww,28gamO9SwWMHxwB0nP_plQ,1,N
9/28/2010,2YuYRqSTsqHHZaiWXpo3Aw,xjZ9eqYrzMrl2v6_1Kv6hA,5,N
9/28/2010,I-0Be1dHEacp293TeRUDpw,LMaoM2Ue2BR_HI9ba3JsZg,5,N
9/28/2010,ONaTr0tcGER40dIbE6AkWQ,xjZ9eqYrzMrl2v6_1Kv6hA,2,N
9/28/2010,KLn-IvwKSCTRNedb6nt6uQ,2WoMT3wSpp9vxZeTv6u-cw,4,N
9/28/2010,2UDJpaTsYHu9CXmbUMO8Sg,2WoMT3wSpp9vxZeTv6u-cw,4,N
9/28/2010,L2AX4Zko_By7DPg0Vwzc8w,08X_5WTOVNvk4SgPRKBjjQ,2,N
9/28/2010,EFql36hy6vtbk-p0bq3a0w,HOJqzz1WvOmeR9oESJ4d9A,4,Y
9/28/2010,DhqdaUp1kImbFe1dx1lLwg,F7IQngaDDBgYvhA3U31q-g,3,Y
9/28/2010,RJgrjTilOZlH-opkhEtNMg,JMa9cTNQA5mm4GbR2W8Oiw,1,Y
9/28/2010,6uwmSOAGZnefIjg84XBlsQ,oLM9piDKbj2PDgy-m3XEcQ,3,Y
